"time","delayedSignals[1,1]","delayedSignals[1,2]","delayedSignals[2,1]","delayedSignals[2,2]","delayedSignals[3,1]","delayedSignals[3,2]","delayedSignals[4,1]","delayedSignals[4,2]","delayedSignals[5,1]","delayedSignals[5,2]","signal[1]","signal[2]"
0.604,-0.607930297694605,-0.7939903986478356,-0.02513009544333757,-0.9996841892832999,0.5672689491267567,-0.8235325976284272,0.9429905358928646,-0.33281954452298623,0.9585217890173758,0.28501926246997633,-0.607930297694605,-0.7939903986478356
0.606,-0.6178596130903341,-0.786288432136619,-0.03769018266993429,-0.9992894726405892,0.5568756164881882,-0.8305958991958126,0.9387338576538743,-0.34464292317451656,0.9620276715860858,0.27295193551732555,-0.6178596130903341,-0.786288432136619
0.608,-0.6276913612907004,-0.7784623015670236,-0.05024431817976942,-0.9987369566060175,0.5463943467342692,-0.8375280400421417,0.9343289424566122,-0.3564118787132503,0.9653816388332739,0.26084150628989716,-0.6276913612907004,-0.7784623015670236
0.61,-0.6374239897486896,-0.7705132427757893,-0.06279051952931335,-0.9980267284282716,0.535826794978997,-0.8443279255020149,0.9297764858882516,-0.36812455268467764,0.9685831611286311,0.24868988716485513,-0.6374239897486896,-0.7705132427757893
0.612,-0.647055961569444,-0.7624425110114481,-0.07532680552793279,-0.9971589002606139,0.525174629961296,-0.8509944817946917,0.9250772068344582,-0.37977909552180067,0.9716317329146739,0.23649899702372493,-0.647055961569444,-0.7624425110114481
0.614,-0.6565857557529562,-0.754251380736104,-0.0878511965507429,-0.9961336091431725,0.5144395337815066,-0.8575266561936521,0.9202318473658705,-0.3913736668372021,0.9745268727865771,0.22427076094938134,-0.6565857557529562,-0.754251380736104
0.616,-0.6660118674342514,-0.7459411454241822,-0.10036171485121473,-0.9949510169813002,0.5036232016357609,-0.8639234171928353,0.9152411726209178,-0.40290643571366225,0.9772681235681935,0.2120071099220549,-0.6660118674342514,-0.7459411454241822
0.618,-0.6753328081210244,-0.7375131173581739,-0.11285638487348164,-0.9936113105200084,0.49272734154829156,-0.8701837546695257,0.9101059706849958,-0.4143755809932838,0.9798550523842469,0.19970998051440716,-0.6753328081210244,-0.7375131173581739
0.62,-0.6845471059286887,-0.7289686274214116,-0.12533323356430429,-0.9921147013144779,0.4817536741017156,-0.8763066800438635,0.9048270524660196,-0.4257792915650724,0.9822872507286886,0.1873813145857249,-0.6845471059286887,-0.7289686274214116
0.622,-0.6936533058128047,-0.720309024887907,-0.13779029068463822,-0.9904614256966512,0.4707039321653328,-0.8822912264349532,0.8994052515663713,-0.4371157666509324,0.9845643345292053,0.1750230589752762,-0.6936533058128047,-0.720309024887907
0.624,-0.7026499697988491,-0.7115356772092855,-0.15022558912075687,-0.9886517447379141,0.459579860621488,-0.8881364488135445,0.893841424151264,-0.4483832160900318,0.986685944207868,0.1626371651948839,-0.7026499697988491,-0.7115356772092855
0.626,-0.7115356772092852,-0.7026499697988493,-0.16263716519488353,-0.986685944207868,0.4483832160900323,-0.8938414241512638,0.8881364488135447,-0.4595798606214875,0.9886517447379141,0.15022558912075723,-0.7115356772092852,-0.7026499697988493
0.628,-0.7203090248879069,-0.6936533058128049,-0.1750230589752761,-0.9845643345292053,0.4371157666509329,-0.8994052515663711,0.8822912264349534,-0.4707039321653323,0.9904614256966512,0.13779029068463813,-0.7203090248879069,-0.6936533058128049
0.63,-0.7289686274214113,-0.684547105928689,-0.18738131458572477,-0.9822872507286886,0.4257792915650729,-0.9048270524660194,0.8763066800438637,-0.4817536741017151,0.9921147013144779,0.12533323356430442,-0.7289686274214113,-0.684547105928689
0.632,-0.7375131173581737,-0.6753328081210246,-0.19970998051440725,-0.9798550523842469,0.4143755809932843,-0.9101059706849957,0.8701837546695259,-0.4927273415482911,0.9936113105200084,0.11285638487348176,-0.7375131173581737,-0.6753328081210246
0.634,-0.7459411454241821,-0.6660118674342517,-0.21200710992205454,-0.9772681235681935,0.40290643571366275,-0.9152411726209175,0.8639234171928356,-0.5036232016357605,0.9949510169813002,0.10036171485121509,-0.7459411454241821,-0.6660118674342517
0.636,-0.7542513807361038,-0.6565857557529564,-0.2242707609493812,-0.9745268727865771,0.39137366683720237,-0.9202318473658704,0.8575266561936524,-0.5144395337815062,0.9961336091431725,0.08785119655074332,-0.7542513807361038,-0.6565857557529564
0.638,-0.7624425110114479,-0.6470559615694442,-0.2364989970237248,-0.9716317329146739,0.3797790955218014,-0.9250772068344579,0.850994481794692,-0.5251746299612955,0.9971589002606139,0.07532680552793275,-0.7624425110114479,-0.6470559615694442
0.64,-0.7705132427757894,-0.6374239897486895,-0.24868988716485502,-0.9685831611286311,0.36812455268467814,-0.9297764858882513,0.8443279255020152,-0.5358267949789965,0.9980267284282716,0.06279051952931353,-0.7705132427757894,-0.6374239897486895
0.642,-0.7784623015670236,-0.6276913612907002,-0.26084150628989683,-0.9653816388332739,0.3564118787132508,-0.934328942456612,0.837528040042142,-0.5463943467342687,0.9987369566060175,0.0502443181797696,-0.7784623015670236,-0.6276913612907002
0.644,-0.7862884321366186,-0.6178596130903348,-0.2729519355173252,-0.9620276715860859,0.34464292317451706,-0.9387338576538741,0.8305958991958129,-0.5568756164881876,0.9992894726405892,0.037690182669934694,-0.7862884321366186,-0.6178596130903348
0.646,-0.793990398647835,-0.6079302976946057,-0.2850192624699762,-0.9585217890173758,0.3328195445229865,-0.9429905358928645,0.8235325976284276,-0.5672689491267563,0.9996841892832999,0.02513009544333753,-0.793990398647835,-0.6079302976946057
0.648,-0.8015669848708764,-0.597904983057519,-0.2970415815770351,-0.954864544746643,0.3209436098072097,-0.9470983049947442,0.816339250717184,-0.5775727034222674,0.9999210442038161,0.012566039883352776,-0.8015669848708764,-0.597904983057519
0.65,-0.8090169943749473,-0.5877852522924732,-0.30901699437494773,-0.9510565162951535,0.3090169943749475,-0.9510565162951535,0.8090169943749475,-0.587785252292473,1,6.123233995736766e-17,-0.8090169943749473,-0.5877852522924732
0.652,-0.8163392507171839,-0.5775727034222676,-0.3209436098072095,-0.9470983049947443,0.2970415815770349,-0.954864544746643,0.8015669848708769,-0.5979049830575185,0.9999210442038161,-0.012566039883352653,-0.8163392507171839,-0.5775727034222676
0.654,-0.8235325976284275,-0.5672689491267564,-0.33281954452298673,-0.9429905358928644,0.28501926246997605,-0.958521789017376,0.7939903986478355,-0.6079302976946052,0.9996841892832999,-0.025130095443337407,-0.8235325976284275,-0.5672689491267564
0.656,-0.8305958991958127,-0.5568756164881878,-0.3446429231745172,-0.9387338576538741,0.27295193551732505,-0.9620276715860859,0.786288432136619,-0.6178596130903342,0.9992894726405892,-0.037690182669934576,-0.8305958991958127,-0.5568756164881878
0.658,-0.8375280400421419,-0.5463943467342689,-0.356411878713251,-0.9343289424566119,0.26084150628989705,-0.9653816388332739,0.7784623015670235,-0.6276913612907004,0.9987369566060175,-0.05024431817976947,-0.8375280400421419,-0.5463943467342689
0.66,-0.8443279255020153,-0.5358267949789963,-0.3681245526846783,-0.9297764858882512,0.24868988716485482,-0.9685831611286311,0.7705132427757893,-0.6374239897486897,0.9980267284282716,-0.0627905195293134,-0.8443279255020153,-0.5358267949789963
0.662,-0.8509944817946921,-0.5251746299612953,-0.37977909552180117,-0.925077206834458,0.2364989970237246,-0.971631732914674,0.7624425110114481,-0.647055961569444,0.9971589002606139,-0.07532680552793262,-0.8509944817946921,-0.5251746299612953
0.664,-0.8575266561936521,-0.5144395337815068,-0.39137366683720215,-0.9202318473658705,0.224270760949381,-0.9745268727865772,0.754251380736104,-0.6565857557529563,0.9961336091431725,-0.0878511965507432,-0.8575266561936521,-0.5144395337815068
0.666,-0.8639234171928352,-0.503623201635761,-0.4029064357136621,-0.9152411726209179,0.2120071099220548,-0.9772681235681935,0.7459411454241822,-0.6660118674342516,0.9949510169813002,-0.100361714851215,-0.8639234171928352,-0.503623201635761
0.668,-0.8701837546695256,-0.4927273415482916,-0.41437558099328364,-0.9101059706849959,0.19970998051440705,-0.9798550523842469,0.7375131173581739,-0.6753328081210244,0.9936113105200084,-0.1128563848734817,-0.8701837546695256,-0.4927273415482916
0.67,-0.8763066800438636,-0.48175367410171527,-0.42577929156507227,-0.9048270524660197,0.18738131458572502,-0.9822872507286886,0.7289686274214114,-0.6845471059286887,0.9921147013144778,-0.12533323356430437,-0.8763066800438636,-0.48175367410171527
0.672,-0.8822912264349534,-0.47070393216533246,-0.43711576665093266,-0.8994052515663712,0.1750230589752763,-0.9845643345292053,0.720309024887907,-0.6936533058128047,0.9904614256966512,-0.13779029068463805,-0.8822912264349534,-0.47070393216533246
0.674,-0.8881364488135446,-0.45957986062148765,-0.4483832160900317,-0.8938414241512641,0.16263716519488378,-0.986685944207868,0.7115356772092855,-0.7026499697988491,0.988651744737914,-0.15022558912075715,-0.8881364488135446,-0.45957986062148765
0.676,-0.8938414241512639,-0.44838321609003196,-0.45957986062148737,-0.8881364488135448,0.15022558912075712,-0.988651744737914,0.7026499697988492,-0.7115356772092853,0.986685944207868,-0.16263716519488358,-0.8938414241512639,-0.44838321609003196
0.678,-0.8994052515663712,-0.4371157666509325,-0.4707039321653322,-0.8822912264349535,0.13779029068463847,-0.9904614256966512,0.6936533058128049,-0.7203090248879069,0.9845643345292053,-0.17502305897527615,-0.8994052515663712,-0.4371157666509325
0.68,-0.9048270524660198,-0.42577929156507216,-0.481753674101715,-0.8763066800438637,0.12533323356430454,-0.9921147013144778,0.6845471059286888,-0.7289686274214113,0.9822872507286886,-0.18738131458572482,-0.9048270524660198,-0.42577929156507216
0.682,-0.9101059706849955,-0.41437558099328436,-0.4927273415482914,-0.8701837546695258,0.11285638487348187,-0.9936113105200084,0.6753328081210246,-0.7375131173581738,0.9798550523842469,-0.1997099805144069,-0.9101059706849955,-0.41437558099328436
0.684,-0.9152411726209175,-0.4029064357136628,-0.5036232016357604,-0.8639234171928356,0.10036171485121498,-0.9949510169813002,0.6660118674342517,-0.7459411454241821,0.9772681235681935,-0.21200710992205438,-0.9152411726209175,-0.4029064357136628
0.686,-0.9202318473658704,-0.3913736668372024,-0.5144395337815061,-0.8575266561936524,0.08785119655074315,-0.9961336091431725,0.6565857557529564,-0.7542513807361039,0.9745268727865772,-0.22427076094938103,-0.9202318473658704,-0.3913736668372024
0.688,-0.9250772068344577,-0.37977909552180183,-0.5251746299612954,-0.8509944817946921,0.07532680552793339,-0.9971589002606139,0.6470559615694448,-0.7624425110114476,0.9716317329146741,-0.2364989970237241,-0.9250772068344577,-0.37977909552180183
0.69,-0.9297764858882511,-0.3681245526846786,-0.5358267949789964,-0.8443279255020152,0.06279051952931393,-0.9980267284282716,0.6374239897486904,-0.7705132427757887,0.9685831611286313,-0.2486898871648543,-0.9297764858882511,-0.3681245526846786
0.692,-0.9343289424566118,-0.35641187871325125,-0.546394346734269,-0.8375280400421418,0.05024431817977001,-0.9987369566060175,0.6276913612907011,-0.7784623015670229,0.9653816388332741,-0.26084150628989633,-0.9343289424566118,-0.35641187871325125
0.694,-0.938733857653874,-0.3446429231745175,-0.5568756164881876,-0.8305958991958129,0.03769018266993488,-0.9992894726405892,0.6178596130903349,-0.7862884321366185,0.962027671586086,-0.2729519355173247,-0.938733857653874,-0.3446429231745175
0.696,-0.9429905358928643,-0.332819544522987,-0.5672689491267562,-0.8235325976284277,0.025130095443338163,-0.9996841892832999,0.6079302976946058,-0.7939903986478349,0.9585217890173761,-0.2850192624699757,-0.9429905358928643,-0.332819544522987
0.698,-0.9470983049947442,-0.32094360980720976,-0.5775727034222674,-0.816339250717184,0.012566039883353185,-0.9999210442038161,0.5979049830575193,-0.8015669848708763,0.9548645447466432,-0.2970415815770344,-0.9470983049947442,-0.32094360980720976
0.7,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475,4.718447854656915e-16,-1,0.5877852522924738,-0.8090169943749469,0.9510565162951538,-0.309016994374947,-0.9510565162951535,-0.30901699437494756
0.702,-0.954864544746643,-0.297041581577035,-0.5979049830575185,-0.8015669848708769,-0.012566039883352592,-0.9999210442038161,0.5775727034222682,-0.8163392507171835,0.9470983049947445,-0.320943609807209,-0.954864544746643,-0.297041581577035
0.704,-0.9585217890173756,-0.28501926246997694,-0.607930297694605,-0.7939903986478356,-0.02513009544333757,-0.9996841892832999,0.567268949126757,-0.823532597628427,0.9429905358928646,-0.33281954452298623,-0.9585217890173756,-0.28501926246997694
0.706,-0.9620276715860857,-0.27295193551732594,-0.6178596130903341,-0.786288432136619,-0.03769018266993429,-0.9992894726405892,0.5568756164881884,-0.8305958991958123,0.9387338576538743,-0.34464292317451656,-0.9620276715860857,-0.27295193551732594
0.708,-0.9653816388332738,-0.26084150628989755,-0.6276913612907004,-0.7784623015670236,-0.05024431817976942,-0.9987369566060175,0.5463943467342696,-0.8375280400421414,0.9343289424566122,-0.3564118787132503,-0.9653816388332738,-0.26084150628989755
0.71,-0.968583161128631,-0.2486898871648553,-0.6374239897486896,-0.7705132427757893,-0.06279051952931335,-0.9980267284282716,0.5358267949789973,-0.8443279255020146,0.9297764858882516,-0.36812455268467764,-0.968583161128631,-0.2486898871648553
0.712,-0.9716317329146739,-0.2364989970237251,-0.647055961569444,-0.7624425110114481,-0.07532680552793279,-0.9971589002606139,0.5251746299612964,-0.8509944817946915,0.9250772068344582,-0.37977909552180067,-0.9716317329146739,-0.2364989970237251
0.714,-0.9745268727865771,-0.2242707609493815,-0.6565857557529562,-0.754251380736104,-0.0878511965507429,-0.9961336091431725,0.514439533781507,-0.8575266561936519,0.9202318473658705,-0.3913736668372021,-0.9745268727865771,-0.2242707609493815
0.716,-0.9772681235681934,-0.21200710992205485,-0.6660118674342514,-0.7459411454241822,-0.10036171485121473,-0.9949510169813002,0.5036232016357612,-0.863923417192835,0.9152411726209178,-0.40290643571366225,-0.9772681235681934,-0.21200710992205485
0.718,-0.9798550523842469,-0.1997099805144071,-0.6753328081210244,-0.7375131173581739,-0.11285638487348164,-0.9936113105200084,0.49272734154829184,-0.8701837546695255,0.9101059706849958,-0.4143755809932838,-0.9798550523842469,-0.1997099805144071
0.72,-0.9822872507286887,-0.18738131458572463,-0.6845471059286887,-0.7289686274214116,-0.12533323356430429,-0.9921147013144779,0.4817536741017159,-0.8763066800438633,0.9048270524660196,-0.4257792915650724,-0.9822872507286887,-0.18738131458572463
0.722,-0.9845643345292054,-0.17502305897527595,-0.6936533058128047,-0.720309024887907,-0.13779029068463822,-0.9904614256966512,0.4707039321653331,-0.882291226434953,0.8994052515663713,-0.4371157666509324,-0.9845643345292054,-0.17502305897527595
0.724,-0.9866859442078679,-0.16263716519488428,-0.7026499697988491,-0.7115356772092855,-0.15022558912075687,-0.9886517447379141,0.4595798606214883,-0.8881364488135444,0.893841424151264,-0.4483832160900318,-0.9866859442078679,-0.16263716519488428
0.726,-0.988651744737914,-0.15022558912075762,-0.7115356772092852,-0.7026499697988493,-0.16263716519488353,-0.986685944207868,0.4483832160900326,-0.8938414241512637,0.8881364488135447,-0.4595798606214875,-0.988651744737914,-0.15022558912075762
0.728,-0.9904614256966512,-0.13779029068463852,-0.7203090248879069,-0.6936533058128049,-0.1750230589752761,-0.9845643345292053,0.4371157666509332,-0.899405251566371,0.8822912264349534,-0.4707039321653323,-0.9904614256966512,-0.13779029068463852
0.73,-0.9921147013144778,-0.1253332335643046,-0.7289686274214113,-0.684547105928689,-0.18738131458572477,-0.9822872507286886,0.4257792915650732,-0.9048270524660192,0.8763066800438637,-0.4817536741017151,-0.9921147013144778,-0.1253332335643046
0.732,-0.9936113105200084,-0.11285638487348193,-0.7375131173581737,-0.6753328081210246,-0.19970998051440725,-0.9798550523842469,0.41437558099328464,-0.9101059706849955,0.8701837546695259,-0.4927273415482911,-0.9936113105200084,-0.11285638487348193
0.734,-0.9949510169813002,-0.10036171485121503,-0.7459411454241821,-0.6660118674342517,-0.21200710992205454,-0.9772681235681935,0.4029064357136631,-0.9152411726209174,0.8639234171928356,-0.5036232016357605,-0.9949510169813002,-0.10036171485121503
0.736,-0.9961336091431725,-0.08785119655074321,-0.7542513807361038,-0.6565857557529564,-0.2242707609493812,-0.9745268727865771,0.3913736668372027,-0.9202318473658703,0.8575266561936524,-0.5144395337815062,-0.9961336091431725,-0.08785119655074321
0.738,-0.9971589002606139,-0.07532680552793265,-0.7624425110114479,-0.6470559615694442,-0.2364989970237248,-0.9716317329146739,0.3797790955218017,-0.9250772068344578,0.850994481794692,-0.5251746299612955,-0.9971589002606139,-0.07532680552793265
0.74,-0.9980267284282716,-0.06279051952931321,-0.7705132427757894,-0.6374239897486895,-0.24868988716485502,-0.9685831611286311,0.3681245526846785,-0.9297764858882512,0.8443279255020152,-0.5358267949789965,-0.9980267284282716,-0.06279051952931321
0.742,-0.9987369566060175,-0.05024431817977017,-0.7784623015670236,-0.6276913612907002,-0.26084150628989683,-0.9653816388332739,0.35641187871325114,-0.9343289424566119,0.837528040042142,-0.5463943467342687,-0.9987369566060175,-0.05024431817977017
0.744,-0.9992894726405892,-0.03769018266993504,-0.7862884321366186,-0.6178596130903348,-0.2729519355173252,-0.9620276715860859,0.3446429231745174,-0.938733857653874,0.8305958991958129,-0.5568756164881876,-0.9992894726405892,-0.03769018266993504
0.746,-0.9996841892832999,-0.025130095443337875,-0.793990398647835,-0.6079302976946057,-0.2850192624699762,-0.9585217890173758,0.33281954452298684,-0.9429905358928644,0.8235325976284276,-0.5672689491267563,-0.9996841892832999,-0.025130095443337875
0.748,-0.9999210442038161,-0.012566039883352897,-0.8015669848708764,-0.597904983057519,-0.2970415815770351,-0.954864544746643,0.32094360980721004,-0.9470983049947441,0.816339250717184,-0.5775727034222674,-0.9999210442038161,-0.012566039883352897
0.75,-1,-1.8369701987210297e-16,-0.8090169943749473,-0.5877852522924732,-0.30901699437494773,-0.9510565162951535,0.30901699437494784,-0.9510565162951534,0.8090169943749475,-0.587785252292473,-1,-1.8369701987210297e-16
0.752,-0.9999210442038161,0.012566039883352531,-0.8163392507171839,-0.5775727034222676,-0.3209436098072095,-0.9470983049947443,0.29704158157703525,-0.9548645447466428,0.8015669848708769,-0.5979049830575185,-0.9999210442038161,0.012566039883352531
0.754,-0.9996841892832999,0.025130095443337507,-0.8235325976284275,-0.5672689491267564,-0.33281954452298673,-0.9429905358928644,0.2850192624699764,-0.9585217890173758,0.7939903986478355,-0.6079302976946052,-0.9996841892832999,0.025130095443337507
0.756,-0.9992894726405892,0.03769018266993467,-0.8305958991958127,-0.5568756164881878,-0.3446429231745172,-0.9387338576538741,0.2729519355173254,-0.9620276715860858,0.786288432136619,-0.6178596130903342,-0.9992894726405892,0.03769018266993467
0.758,-0.9987369566060175,0.0502443181797698,-0.8375280400421419,-0.5463943467342689,-0.356411878713251,-0.9343289424566119,0.2608415062898974,-0.9653816388332738,0.7784623015670235,-0.6276913612907004,-0.9987369566060175,0.0502443181797698
0.76,-0.9980267284282716,0.06279051952931283,-0.8443279255020153,-0.5358267949789963,-0.3681245526846783,-0.9297764858882512,0.24868988716485516,-0.968583161128631,0.7705132427757893,-0.6374239897486897,-0.9980267284282716,0.06279051952931283
0.762,-0.9971589002606139,0.07532680552793229,-0.8509944817946921,-0.5251746299612953,-0.37977909552180117,-0.925077206834458,0.23649899702372493,-0.9716317329146739,0.7624425110114481,-0.647055961569444,-0.9971589002606139,0.07532680552793229
0.764,-0.9961336091431725,0.08785119655074285,-0.8575266561936521,-0.5144395337815068,-0.39137366683720215,-0.9202318473658705,0.22427076094938134,-0.9745268727865771,0.754251380736104,-0.6565857557529563,-0.9961336091431725,0.08785119655074285
0.766,-0.9949510169813002,0.10036171485121467,-0.8639234171928352,-0.503623201635761,-0.4029064357136621,-0.9152411726209179,0.21200710992205513,-0.9772681235681934,0.7459411454241822,-0.6660118674342516,-0.9949510169813002,0.10036171485121467
0.768,-0.9936113105200084,0.11285638487348157,-0.8701837546695256,-0.4927273415482916,-0.41437558099328364,-0.9101059706849959,0.1997099805144074,-0.9798550523842467,0.7375131173581739,-0.6753328081210244,-0.9936113105200084,0.11285638487348157
0.77,-0.9921147013144779,0.12533323356430423,-0.8763066800438636,-0.48175367410171527,-0.42577929156507227,-0.9048270524660197,0.18738131458572502,-0.9822872507286886,0.7289686274214114,-0.6845471059286887,-0.9921147013144779,0.12533323356430423
0.772,-0.9904614256966512,0.13779029068463816,-0.8822912264349534,-0.47070393216533246,-0.43711576665093266,-0.8994052515663712,0.1750230589752763,-0.9845643345292053,0.720309024887907,-0.6936533058128047,-0.9904614256966512,0.13779029068463816
0.774,-0.988651744737914,0.15022558912075726,-0.8881364488135446,-0.45957986062148765,-0.4483832160900317,-0.8938414241512641,0.16263716519488378,-0.986685944207868,0.7115356772092855,-0.7026499697988491,-0.988651744737914,0.15022558912075726
0.776,-0.986685944207868,0.16263716519488391,-0.8938414241512639,-0.44838321609003196,-0.45957986062148737,-0.8881364488135448,0.15022558912075712,-0.988651744737914,0.7026499697988492,-0.7115356772092853,-0.986685944207868,0.16263716519488391
0.778,-0.9845643345292054,0.1750230589752756,-0.8994052515663712,-0.4371157666509325,-0.4707039321653322,-0.8822912264349535,0.13779029068463847,-0.9904614256966512,0.6936533058128049,-0.7203090248879069,-0.9845643345292054,0.1750230589752756
0.78,-0.9822872507286887,0.18738131458572427,-0.9048270524660198,-0.42577929156507216,-0.481753674101715,-0.8763066800438637,0.12533323356430454,-0.9921147013144778,0.6845471059286888,-0.7289686274214113,-0.9822872507286887,0.18738131458572427
0.782,-0.979855052384247,0.19970998051440675,-0.9101059706849955,-0.41437558099328436,-0.4927273415482914,-0.8701837546695258,0.11285638487348187,-0.9936113105200084,0.6753328081210246,-0.7375131173581738,-0.979855052384247,0.19970998051440675
0.784,-0.9772681235681935,0.2120071099220545,-0.9152411726209175,-0.4029064357136628,-0.5036232016357604,-0.8639234171928356,0.10036171485121498,-0.9949510169813002,0.6660118674342517,-0.7459411454241821,-0.9772681235681935,0.2120071099220545
0.786,-0.9745268727865771,0.22427076094938114,-0.9202318473658704,-0.3913736668372024,-0.5144395337815061,-0.8575266561936524,0.08785119655074315,-0.9961336091431725,0.6565857557529564,-0.7542513807361039,-0.9745268727865771,0.22427076094938114
0.788,-0.971631732914674,0.23649899702372473,-0.9250772068344577,-0.37977909552180183,-0.5251746299612954,-0.8509944817946921,0.07532680552793304,-0.9971589002606139,0.6470559615694442,-0.762442511011448,-0.971631732914674,0.23649899702372473
0.79,-0.9685831611286311,0.24868988716485493,-0.9297764858882511,-0.3681245526846786,-0.5358267949789964,-0.8443279255020152,0.06279051952931358,-0.9980267284282716,0.6374239897486899,-0.7705132427757891,-0.9685831611286311,0.24868988716485493
0.792,-0.9653816388332738,0.26084150628989716,-0.9343289424566118,-0.35641187871325125,-0.546394346734269,-0.8375280400421418,0.05024431817976966,-0.9987369566060175,0.6276913612907006,-0.7784623015670233,-0.9653816388332738,0.26084150628989716
0.794,-0.9620276715860858,0.2729519355173256,-0.938733857653874,-0.3446429231745175,-0.5568756164881876,-0.8305958991958129,0.037690182669934534,-0.9992894726405892,0.6178596130903343,-0.7862884321366189,-0.9620276715860858,0.2729519355173256
0.796,-0.9585217890173757,0.2850192624699766,-0.9429905358928643,-0.332819544522987,-0.5672689491267562,-0.8235325976284277,0.025130095443337813,-0.9996841892832999,0.6079302976946053,-0.7939903986478354,-0.9585217890173757,0.2850192624699766
0.798,-0.9548645447466431,0.29704158157703464,-0.9470983049947442,-0.32094360980720976,-0.5775727034222674,-0.816339250717184,0.012566039883352836,-0.9999210442038161,0.5979049830575187,-0.8015669848708767,-0.9548645447466431,0.29704158157703464
0.8,-0.9510565162951536,0.30901699437494723,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475,1.2246467991473532e-16,-1,0.5877852522924732,-0.8090169943749473,-0.9510565162951536,0.30901699437494723
0.802,-0.9470983049947443,0.32094360980720943,-0.954864544746643,-0.297041581577035,-0.5979049830575185,-0.8015669848708769,-0.012566039883352592,-0.9999210442038161,0.5775727034222676,-0.8163392507171839,-0.9470983049947443,0.32094360980720943
0.804,-0.9429905358928644,0.3328195445229867,-0.9585217890173756,-0.28501926246997694,-0.607930297694605,-0.7939903986478356,-0.02513009544333757,-0.9996841892832999,0.5672689491267564,-0.8235325976284275,-0.9429905358928644,0.3328195445229867
0.806,-0.9387338576538741,0.34464292317451717,-0.9620276715860857,-0.27295193551732594,-0.6178596130903341,-0.786288432136619,-0.03769018266993429,-0.9992894726405892,0.5568756164881878,-0.8305958991958128,-0.9387338576538741,0.34464292317451717
0.808,-0.9343289424566119,0.3564118787132509,-0.9653816388332738,-0.26084150628989755,-0.6276913612907004,-0.7784623015670236,-0.05024431817976942,-0.9987369566060175,0.5463943467342692,-0.8375280400421417,-0.9343289424566119,0.3564118787132509
0.81,-0.9297764858882512,0.36812455268467825,-0.968583161128631,-0.2486898871648553,-0.6374239897486896,-0.7705132427757893,-0.06279051952931335,-0.9980267284282716,0.535826794978997,-0.8443279255020149,-0.9297764858882512,0.36812455268467825
0.812,-0.9250772068344579,0.3797790955218015,-0.9716317329146739,-0.2364989970237251,-0.647055961569444,-0.7624425110114481,-0.07532680552793279,-0.9971589002606139,0.525174629961296,-0.8509944817946917,-0.9250772068344579,0.3797790955218015
0.814,-0.9202318473658705,0.3913736668372021,-0.9745268727865771,-0.2242707609493815,-0.6565857557529556,-0.7542513807361044,-0.08785119655074221,-0.9961336091431726,0.514439533781507,-0.8575266561936519,-0.9202318473658705,0.3913736668372021
0.816,-0.9152411726209176,0.40290643571366247,-0.9772681235681934,-0.21200710992205485,-0.6660118674342509,-0.7459411454241827,-0.10036171485121403,-0.9949510169813003,0.5036232016357612,-0.863923417192835,-0.9152411726209176,0.40290643571366247
0.818,-0.9101059706849958,0.41437558099328403,-0.9798550523842469,-0.1997099805144071,-0.6753328081210238,-0.7375131173581744,-0.11285638487348094,-0.9936113105200085,0.49272734154829184,-0.8701837546695255,-0.9101059706849958,0.41437558099328403
0.82,-0.9048270524660199,0.4257792915650718,-0.9822872507286887,-0.18738131458572463,-0.6845471059286882,-0.728968627421412,-0.1253332335643036,-0.992114701314478,0.4817536741017159,-0.8763066800438633,-0.9048270524660199,0.4257792915650718
0.822,-0.8994052515663714,0.43711576665093216,-0.9845643345292054,-0.17502305897527595,-0.6936533058128042,-0.7203090248879075,-0.13779029068463752,-0.9904614256966513,0.4707039321653331,-0.882291226434953,-0.8994052515663714,0.43711576665093216
0.824,-0.8938414241512641,0.4483832160900316,-0.9866859442078679,-0.16263716519488428,-0.7026499697988486,-0.7115356772092859,-0.15022558912075618,-0.9886517447379142,0.4595798606214883,-0.8881364488135444,-0.8938414241512641,0.4483832160900316
0.826,-0.8881364488135448,0.4595798606214873,-0.988651744737914,-0.15022558912075762,-0.7115356772092848,-0.7026499697988497,-0.16263716519488283,-0.9866859442078681,0.4483832160900326,-0.8938414241512637,-0.8881364488135448,0.4595798606214873
0.828,-0.8822912264349535,0.47070393216533213,-0.9904614256966512,-0.13779029068463852,-0.7203090248879065,-0.6936533058128054,-0.1750230589752754,-0.9845643345292054,0.4371157666509332,-0.899405251566371,-0.8822912264349535,0.47070393216533213
0.83,-0.8763066800438638,0.48175367410171493,-0.9921147013144778,-0.1253332335643046,-0.7289686274214109,-0.6845471059286895,-0.18738131458572407,-0.9822872507286887,0.4257792915650732,-0.9048270524660192,-0.8763066800438638,0.48175367410171493
0.832,-0.8701837546695258,0.49272734154829134,-0.9936113105200084,-0.11285638487348193,-0.7375131173581733,-0.6753328081210251,-0.19970998051440655,-0.979855052384247,0.41437558099328464,-0.9101059706849955,-0.8701837546695258,0.49272734154829134
0.834,-0.8639234171928354,0.5036232016357607,-0.9949510169813002,-0.10036171485121503,-0.7459411454241817,-0.6660118674342522,-0.21200710992205385,-0.9772681235681936,0.4029064357136631,-0.9152411726209174,-0.8639234171928354,0.5036232016357607
